DOI,Title,Authors,Journal,Year,Material,Material_Class,Doping,Material_Dimensionality,Crystal_Structure,Gas,DFT_Software,Functional,Dispersion_Correction,Supercell,Adsorption_Site,Adsorption_Energy_eV,Charge_Transfer_e,Adsorption_Distance_A,Bandgap_Before_eV,Bandgap_After_eV,Bandgap_Change_eV,WorkFunction_Before_eV,WorkFunction_After_eV,WorkFunction_Change_eV,Sensitivity,Selectivity,Response_Time,Recovery_Time,Detection_Limit,Data_Source,Extraction_Notes
10.3390/chemosensors9080227,Nitrogen Dioxide Gas Sensor Based on Ag-Doped Graphene: A First-Principle Study,"Li Q, Liu Y, Chen D, et al.",Chemosensors,2021,Ag-doped Graphene,2D Carbon,Ag,2D,NA,NO2,CASTEP,GGA-PBE,NA,NA,most_stable,-2.209,-0.45,0.2224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge; distance in nm converted from paper
10.3390/chemosensors9080227,Nitrogen Dioxide Gas Sensor Based on Ag-Doped Graphene: A First-Principle Study,"Li Q, Liu Y, Chen D, et al.",Chemosensors,2021,Ag-doped Graphene,2D Carbon,Ag,2D,NA,NH3,CASTEP,GGA-PBE,NA,NA,most_stable,-1.115,0.136,0.2295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge; distance in nm converted from paper
10.3390/chemosensors9080227,Nitrogen Dioxide Gas Sensor Based on Ag-Doped Graphene: A First-Principle Study,"Li Q, Liu Y, Chen D, et al.",Chemosensors,2021,Ag-doped Graphene,2D Carbon,Ag,2D,NA,H2O,CASTEP,GGA-PBE,NA,NA,most_stable,-0.93,0.122,0.2297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge; distance in nm converted from paper
10.3390/chemosensors9080227,Nitrogen Dioxide Gas Sensor Based on Ag-Doped Graphene: A First-Principle Study,"Li Q, Liu Y, Chen D, et al.",Chemosensors,2021,Ag-doped Graphene,2D Carbon,Ag,2D,NA,CO2,CASTEP,GGA-PBE,NA,NA,most_stable,-0.36,0.018,0.2626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge; distance in nm converted from paper
10.3390/chemosensors9080227,Nitrogen Dioxide Gas Sensor Based on Ag-Doped Graphene: A First-Principle Study,"Li Q, Liu Y, Chen D, et al.",Chemosensors,2021,Ag-doped Graphene,2D Carbon,Ag,2D,NA,CH4,CASTEP,GGA-PBE,NA,NA,most_stable,-0.335,0.031,0.2218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge; distance in nm converted from paper
10.3390/chemosensors9080227,Nitrogen Dioxide Gas Sensor Based on Ag-Doped Graphene: A First-Principle Study,"Li Q, Liu Y, Chen D, et al.",Chemosensors,2021,Ag-doped Graphene,2D Carbon,Ag,2D,NA,C2H6,CASTEP,GGA-PBE,NA,NA,most_stable,-0.514,0.05,0.2395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; Mulliken charge; distance in nm converted from paper
10.1016/j.apsusc.2015.03.056,"Adsorption behavior of Co anchored on graphene sheets toward NO, SO2, NH3, CO and HCN molecules","Tang Y, Chen W, Li C, Pan L, Dai X, Ma D",Applied Surface Science,2015,Co-anchored Graphene,2D Carbon,Co,2D,NA,CO,VASP,GGA-PBE,NA,NA,most_stable,-0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported PBE adsorption energies in Tang et al. 2015
10.1016/j.apsusc.2015.03.056,"Adsorption behavior of Co anchored on graphene sheets toward NO, SO2, NH3, CO and HCN molecules","Tang Y, Chen W, Li C, Pan L, Dai X, Ma D",Applied Surface Science,2015,Co-anchored Graphene,2D Carbon,Co,2D,NA,NO,VASP,GGA-PBE,NA,NA,most_stable,-1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported PBE adsorption energies in Tang et al. 2015
10.1016/j.apsusc.2015.03.056,"Adsorption behavior of Co anchored on graphene sheets toward NO, SO2, NH3, CO and HCN molecules","Tang Y, Chen W, Li C, Pan L, Dai X, Ma D",Applied Surface Science,2015,Co-anchored Graphene,2D Carbon,Co,2D,NA,SO2,VASP,GGA-PBE,NA,NA,most_stable,-1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported PBE adsorption energies in Tang et al. 2015
10.1016/j.apsusc.2015.03.056,"Adsorption behavior of Co anchored on graphene sheets toward NO, SO2, NH3, CO and HCN molecules","Tang Y, Chen W, Li C, Pan L, Dai X, Ma D",Applied Surface Science,2015,Co-anchored Graphene,2D Carbon,Co,2D,NA,NH3,VASP,GGA-PBE,NA,NA,most_stable,-1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Reported PBE adsorption energies in Tang et al. 2015
10.1016/j.apsusc.2017.08.216,"Fe-doped graphene nanosheet as an adsorption platform of harmful gas molecules (CO, CO2, SO2 and H2S)","Cortes-Arriagada D, Villegas-Escobar N, Ortega DE",Applied Surface Science,2018,Fe-doped Graphene,2D Carbon,Fe,2D,NA,CO,Gaussian,PBE/Def2-SVP,NA,NA,most_stable,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; PBE finite-system values from Cortes-Arriagada et al.
10.1016/j.apsusc.2017.08.216,"Fe-doped graphene nanosheet as an adsorption platform of harmful gas molecules (CO, CO2, SO2 and H2S)","Cortes-Arriagada D, Villegas-Escobar N, Ortega DE",Applied Surface Science,2018,Fe-doped Graphene,2D Carbon,Fe,2D,NA,SO2,Gaussian,PBE/Def2-SVP,NA,NA,most_stable,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; PBE finite-system values from Cortes-Arriagada et al.
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,Zigzag Graphene Nanoribbon,2D Carbon,NA,2D,NA,NO,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.273,-0.104,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,Zigzag Graphene Nanoribbon,2D Carbon,NA,2D,NA,NO2,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.225,0.04,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,Zigzag Graphene Nanoribbon,2D Carbon,NA,2D,NA,NH3,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.092,-0.018,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-O (epoxy),2D Carbon,O,2D,NA,NO,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.318,0.132,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-O (epoxy),2D Carbon,O,2D,NA,NO2,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.212,0.031,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-O (epoxy),2D Carbon,O,2D,NA,NH3,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.124,-0.128,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-OH (hydroxyl),2D Carbon,OH,2D,NA,NO,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.641,-0.146,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-OH (hydroxyl),2D Carbon,OH,2D,NA,NO2,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.618,0.074,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-OH (hydroxyl),2D Carbon,OH,2D,NA,NH3,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.244,-0.137,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-O-OH (epoxy+hydroxyl),2D Carbon,O+OH,2D,NA,NO,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.625,-0.118,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-O-OH (epoxy+hydroxyl),2D Carbon,O+OH,2D,NA,NO2,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.953,0.092,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; most stable adsorption configuration
10.3390/s20143932,"Enhancing the Sensing Performance of Zigzag Graphene Nanoribbon to Detect NO, NO2, and NH3 Gases","Salih E, Ayesh AI",Sensors,2020,ZGNR-O-OH (epoxy+hydroxyl),2D Carbon,O+OH,2D,NA,NH3,ATK-VNL,DFT (ATK),NA,NA,most_stable,-0.219,-0.141,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; most stable adsorption configuration
10.3390/s19092123,Few-Layer MoS2 Nanosheets for NO2 Gas Sensing at Room Temperature,"Li W, Zhang Y, Long X, Cao J, Xin X, Guan X",Sensors,2019,Few-Layer MoS2,2D TMDC,NA,2D,NA,NO2,VASP,GGA-PBE,NA,NA,hollow,-0.05,NA,3.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; DFT adsorption configurations for NO2 on MoS2
10.3390/s19092123,Few-Layer MoS2 Nanosheets for NO2 Gas Sensing at Room Temperature,"Li W, Zhang Y, Long X, Cao J, Xin X, Guan X",Sensors,2019,Few-Layer MoS2,2D TMDC,NA,2D,NA,NO2,VASP,GGA-PBE,NA,NA,Mo-top,-0.021,NA,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; DFT adsorption configurations for NO2 on MoS2
10.3390/s19092123,Few-Layer MoS2 Nanosheets for NO2 Gas Sensing at Room Temperature,"Li W, Zhang Y, Long X, Cao J, Xin X, Guan X",Sensors,2019,Few-Layer MoS2,2D TMDC,NA,2D,NA,NO2,VASP,GGA-PBE,NA,NA,S-top,-0.027,NA,3.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; DFT adsorption configurations for NO2 on MoS2
10.3390/nano11010100,The Adsorption and Sensing Performances of Ir-modified MoS2 Monolayer toward SF6 Decomposition Products: A DFT Study,"Liu H, Wang F, Hu K, Li T, Yan Y, Li J",Nanomaterials,2021,Ir-modified MoS2,2D TMDC,Ir,2D,NA,H2S,CASTEP,GGA-PBE,NA,NA,most_stable,-2.323,0.286,1.583,2.088,0.398,-1.69,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; most stable adsorption (Position 3) for each gas
10.3390/nano11010100,The Adsorption and Sensing Performances of Ir-modified MoS2 Monolayer toward SF6 Decomposition Products: A DFT Study,"Liu H, Wang F, Hu K, Li T, Yan Y, Li J",Nanomaterials,2021,Ir-modified MoS2,2D TMDC,Ir,2D,NA,SO2,CASTEP,GGA-PBE,NA,NA,most_stable,-1.757,0.114,2.175,2.088,0.398,-1.69,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; most stable adsorption (Position 3) for each gas
10.3390/nano11010100,The Adsorption and Sensing Performances of Ir-modified MoS2 Monolayer toward SF6 Decomposition Products: A DFT Study,"Liu H, Wang F, Hu K, Li T, Yan Y, Li J",Nanomaterials,2021,Ir-modified MoS2,2D TMDC,Ir,2D,NA,SOF2,CASTEP,GGA-PBE,NA,NA,most_stable,-1.492,0.154,2.171,2.088,0.398,-1.69,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 2; most stable adsorption (Position 3) for each gas
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-HfS2,2D TMDC,NA,2D,1H,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.647,0.015,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-HfS2,2D TMDC,NA,2D,1H,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.456,-0.179,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-ZrS2,2D TMDC,NA,2D,1H,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.332,0.152,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-ZrS2,2D TMDC,NA,2D,1H,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.666,-0.199,3.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-HfSe2,2D TMDC,NA,2D,1H,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.199,0.045,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-HfSe2,2D TMDC,NA,2D,1H,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.399,-0.22,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-ZrSe2,2D TMDC,NA,2D,1H,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.518,0.081,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-ZrSe2,2D TMDC,NA,2D,1H,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.609,-0.309,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-HfTe2,2D TMDC,NA,2D,1H,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.208,0.033,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-HfTe2,2D TMDC,NA,2D,1H,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.965,-0.252,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-ZrTe2,2D TMDC,NA,2D,1H,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.208,0.009,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1H-ZrTe2,2D TMDC,NA,2D,1H,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.942,-0.622,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 3; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-HfS2,2D TMDC,NA,2D,1T,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.447,0.195,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-HfS2,2D TMDC,NA,2D,1T,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.204,-0.05,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-ZrS2,2D TMDC,NA,2D,1T,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.587,0.117,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-ZrS2,2D TMDC,NA,2D,1T,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.214,-0.132,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-HfSe2,2D TMDC,NA,2D,1T,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.191,0.128,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-HfSe2,2D TMDC,NA,2D,1T,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.279,-0.257,4.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-ZrSe2,2D TMDC,NA,2D,1T,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.345,0.033,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-ZrSe2,2D TMDC,NA,2D,1T,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.269,-0.14,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-HfTe2,2D TMDC,NA,2D,1T,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.198,0.053,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-HfTe2,2D TMDC,NA,2D,1T,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.667,-0.185,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-ZrTe2,2D TMDC,NA,2D,1T,NH3,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.166,0.018,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Raya SS, Ansari AS, Shong B",Nanomaterials,2020,1T-ZrTe2,2D TMDC,NA,2D,1T,NO2,VASP,GGA-PBE+D3,NA,NA,most_stable,-0.672,-0.619,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 4; preferred site Eads (meV→eV)
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,NO,VASP,GGA-PBE,NA,NA,most_stable,-0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,NO2,VASP,GGA-PBE,NA,NA,most_stable,-0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,NH3,VASP,GGA-PBE,NA,NA,most_stable,-0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,CO,VASP,GGA-PBE,NA,NA,most_stable,-0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,CO2,VASP,GGA-PBE,NA,NA,most_stable,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,H2O,VASP,GGA-PBE,NA,NA,most_stable,-0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,SO2,VASP,GGA-PBE,NA,NA,most_stable,-0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (1B),2D Carbon,B,2D,NA,H2,VASP,GGA-PBE,NA,NA,most_stable,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
10.3390/chemengineering10030042,Catalytic Activity of Multi-Boron-Doped Graphene from First Principles,"Maji R, De J",ChemEngineering,2026,Multi-B Graphene (2B-II),2D Carbon,B,2D,NA,NO,VASP,GGA-PBE,NA,NA,most_stable,-0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table,Table 1; energetically favorable adsorption site per gas
